result,odds-home,odds-draw,odds-away,home-wins,home-draw,home-losses,home-goals,home-opposition-goals,home-shots,home-shots-on-target,home-opposition-shots,home-opposition-shots-on-target,away-wins,away-draw,away-losses,away-goals,away-opposition-goals,away-shots,away-shots-on-target,away-opposition-shots,away-opposition-shots-on-target
H,1.67,3.8,5.25,4,4,2,14,8,102,41,113,27,3,4,3,17,17,96,51,132,53
H,2.3,3.25,3.1,2,2,6,7,15,119,43,138,45,5,0,5,15,15,149,51,117,37
H,1.9,3.25,3.5,5,3,2,13,7,147,57,109,33,6,3,1,14,6,162,56,102,38
H,3.0,3.4,2.3,1,3,6,12,25,143,44,146,56,5,2,3,17,8,135,49,133,45
H,1.67,3.6,5.75,6,4,0,11,3,83,36,107,25,3,0,7,12,18,114,38,134,52
H,1.91,3.4,4.0,4,2,4,15,19,116,45,112,41,3,4,3,8,10,103,24,157,52
H,2.1,3.3,3.5,2,4,4,13,23,104,33,145,62,1,3,6,6,10,112,31,127,39
H,1.2,6.5,17.0,8,1,1,14,4,124,44,99,25,1,2,7,6,18,112,37,123,46
H,2.37,3.3,2.9,6,2,2,12,9,114,39,152,33,2,3,5,11,16,114,44,137,48
H,1.44,4.5,7.5,6,0,4,14,11,125,48,100,37,3,1,6,19,20,139,66,121,48
H,2.1,3.3,3.5,2,3,5,9,15,90,31,157,56,4,1,5,16,24,122,41,150,51
H,1.05,15.0,34.0,9,0,1,35,12,177,84,92,52,4,2,4,11,9,101,39,105,38
H,1.72,3.4,5.25,3,3,4,14,17,156,54,143,57,1,5,4,5,10,118,29,127,38
H,1.8,3.4,5.0,8,0,2,15,4,105,44,124,42,6,3,1,14,8,111,31,130,42
H,2.1,3.25,3.75,4,2,4,11,15,134,52,90,36,2,5,3,18,15,117,43,125,39
H,1.72,3.25,4.33,5,2,3,12,10,121,41,133,43,1,5,4,8,14,103,40,121,54
H,1.57,4.0,6.5,6,3,1,20,7,125,53,112,35,6,2,2,18,11,118,55,99,29
H,1.2,6.5,13.0,9,0,1,32,11,173,79,115,34,4,0,6,14,21,132,55,142,64
H,7.5,4.5,1.4,2,1,7,9,20,119,38,126,51,8,2,0,17,5,142,59,78,30
H,1.44,4.5,7.5,6,3,1,13,7,92,36,127,34,4,1,5,13,23,108,34,110,54
H,2.05,3.3,3.6,4,0,6,15,18,104,37,213,56,3,1,6,10,17,139,49,123,43
H,2.1,3.2,3.5,5,1,4,13,13,120,52,114,44,2,2,6,6,14,112,38,116,47
H,1.29,5.5,9.5,5,1,4,17,12,136,54,98,35,2,6,2,14,14,113,48,113,45
H,1.75,3.6,5.0,4,2,4,9,13,115,47,91,43,3,2,5,9,13,104,39,140,47
H,1.44,4.33,7.0,6,1,3,18,10,127,49,95,32,5,1,4,13,16,108,45,130,55
H,1.09,12.0,21.0,7,1,2,25,6,167,70,90,27,3,4,3,11,11,104,40,108,41
H,1.67,3.75,5.0,4,1,5,18,18,145,54,151,55,1,6,3,8,9,126,44,149,57
H,2.45,3.0,3.3,3,2,5,12,12,133,51,105,39,6,2,2,16,10,119,48,95,29
H,1.8,3.5,4.5,2,4,4,5,9,126,38,105,31,3,3,4,6,15,93,23,133,48
H,1.53,4.33,6.0,6,2,2,22,11,149,53,136,44,3,5,2,17,19,130,46,122,45
H,4.0,3.5,1.95,4,3,3,10,12,100,30,143,55,5,3,2,14,9,122,49,92,36
H,2.6,3.25,2.7,4,3,3,8,10,131,40,111,43,5,1,4,16,10,126,53,117,38
H,1.72,3.5,4.75,5,2,3,13,10,121,40,105,39,4,5,1,12,8,113,32,115,44
H,2.0,3.25,3.9,2,2,6,10,14,129,39,135,47,4,1,5,15,18,152,50,139,52
H,1.53,4.33,6.0,4,3,3,15,17,125,43,132,43,3,2,5,10,14,95,33,134,47
H,1.17,7.0,17.0,7,3,0,21,6,146,65,77,25,2,4,4,5,14,106,27,142,47
H,1.18,7.0,13.0,7,1,2,20,11,201,82,109,40,3,4,3,17,17,150,46,140,52
H,1.44,4.2,7.5,5,3,2,14,12,131,52,143,46,5,2,3,12,10,85,31,125,43
H,1.91,3.3,4.5,1,3,6,13,22,117,41,170,54,3,3,4,10,11,110,36,156,53
H,2.37,3.1,3.29,4,4,2,9,5,111,48,118,33,3,3,4,12,13,122,44,117,51
H,1.18,7.5,13.0,7,0,3,21,11,184,61,102,30,1,1,8,8,19,105,32,136,55
H,5.0,3.75,1.67,2,3,5,7,23,101,24,143,57,7,2,1,22,8,96,34,113,36
H,1.83,3.5,4.33,1,3,6,8,22,117,31,152,66,3,2,5,13,17,147,54,125,45
H,1.73,3.5,5.0,3,3,4,11,15,96,27,139,53,3,4,3,7,8,131,38,188,65
H,2.88,3.3,2.4,1,4,5,13,17,122,43,136,53,4,4,2,15,11,149,56,121,48
H,4.0,3.5,1.91,1,4,5,6,15,128,37,126,43,4,3,3,13,12,129,46,143,56
H,1.75,3.5,4.75,4,2,4,11,11,117,38,131,41,3,3,4,7,15,101,35,102,36
H,2.37,3.3,3.0,2,2,6,6,14,123,33,107,33,3,3,4,13,13,104,34,137,42
H,1.85,3.4,4.33,2,2,6,8,15,135,43,112,47,4,3,3,10,8,134,45,125,50
H,2.37,3.2,2.62,2,1,7,8,17,110,40,178,61,1,3,6,14,20,132,45,169,63
H,2.4,3.3,3.0,3,2,5,8,15,139,44,109,42,3,4,3,14,19,129,46,134,53
H,2.2,3.25,3.3,5,3,2,12,8,124,44,135,28,3,0,7,10,20,114,39,157,58
H,1.7,3.75,5.25,4,2,4,19,21,94,45,124,45,3,4,3,7,10,90,35,125,43
H,2.0,3.4,3.75,2,2,6,10,13,119,36,131,47,2,3,5,12,19,140,41,114,43
H,2.5,3.3,2.75,3,1,6,8,16,147,59,114,49,2,4,4,9,9,113,38,143,47
H,1.06,11.0,29.0,9,0,1,36,10,158,73,103,41,4,3,3,8,8,131,39,177,59
H,2.0,3.3,3.75,2,2,6,6,16,119,45,116,49,2,5,3,13,15,114,36,105,43
H,2.2,3.4,3.2,3,1,6,12,22,152,52,113,56,4,0,6,13,24,122,40,138,49
H,1.2,7.0,11.0,7,1,2,22,5,179,75,88,25,7,1,2,17,10,116,55,94,30
H,2.3,3.1,3.1,1,5,4,8,12,130,38,112,33,4,4,2,12,12,110,40,103,29
H,1.91,3.5,4.0,2,4,4,10,9,149,52,119,41,4,0,6,15,28,157,45,133,62
H,2.05,3.4,3.6,5,3,2,19,12,141,57,164,56,2,3,5,11,15,103,32,137,45
H,1.83,3.5,4.33,5,2,3,13,13,143,59,108,46,4,1,5,15,15,149,61,149,51
H,2.1,3.4,3.4,4,2,4,20,15,128,47,104,49,6,2,2,19,13,142,58,137,36
H,2.3,3.25,3.1,4,1,5,16,12,163,58,107,38,6,1,3,19,18,92,43,139,43
H,1.2,7.0,11.0,8,2,0,28,7,197,74,112,29,6,1,3,13,9,123,43,149,45
H,3.75,3.4,2.0,3,2,5,10,11,127,50,120,53,7,2,1,20,5,148,59,116,35
H,1.73,3.75,5.0,5,4,1,15,8,97,43,158,42,4,5,1,9,3,89,32,102,25
H,1.66,3.75,5.0,5,2,3,19,15,138,55,145,59,4,2,4,19,13,127,45,142,46
H,1.53,4.0,6.0,3,3,4,14,17,150,65,133,50,3,1,6,10,18,135,45,148,40
H,1.73,3.6,4.75,6,2,2,16,10,130,44,111,30,4,2,4,13,18,139,52,107,39
H,1.85,3.5,4.5,3,2,5,11,20,117,40,125,46,3,4,3,15,18,121,43,155,62
H,1.44,4.5,6.5,4,4,2,19,14,164,71,120,42,6,3,1,13,8,111,38,137,44
H,1.62,3.75,5.5,5,2,3,14,11,133,47,134,51,4,1,5,15,16,151,50,144,53
H,1.11,10.0,19.0,8,1,1,25,12,147,53,102,46,5,3,2,14,15,112,43,122,43
H,1.5,4.1,6.5,4,3,3,18,12,128,45,132,39,3,1,6,10,13,140,43,134,53
H,2.9,3.3,2.38,1,4,5,8,12,119,40,93,35,5,1,4,18,13,179,60,133,55
H,1.91,3.4,4.33,4,3,3,15,14,106,36,109,40,2,2,6,9,25,103,33,143,54
H,1.36,4.5,8.0,7,2,1,24,8,135,49,94,31,5,2,3,12,12,113,47,140,44
H,2.25,3.4,3.2,4,2,4,13,16,131,37,109,40,6,3,1,19,9,134,55,108,37
H,1.07,13.0,26.0,7,3,0,27,10,182,67,93,33,1,4,5,7,18,89,28,138,59
H,1.25,5.5,12.0,9,1,0,26,4,177,65,125,42,2,3,5,9,14,167,50,119,50
H,1.83,3.25,4.5,2,2,6,12,17,120,39,119,48,3,2,5,9,16,98,32,114,46
H,2.0,3.3,3.75,4,4,2,15,10,120,47,107,38,3,4,3,7,9,104,40,130,43
H,1.13,8.5,19.0,7,3,0,28,16,174,71,144,61,2,1,7,8,15,123,31,152,56
H,1.67,3.75,5.5,5,2,3,10,11,130,40,98,36,5,1,4,12,12,114,42,126,40
H,2.3,3.3,3.2,3,3,4,13,12,114,36,121,42,4,5,1,12,8,139,48,131,40
H,1.33,5.0,9.0,7,1,2,23,8,124,54,157,49,3,4,3,15,15,134,45,146,51
H,2.63,3.25,2.63,5,1,4,9,11,129,42,139,40,5,4,1,18,14,112,51,122,38
H,1.44,4.33,7.0,5,2,3,17,9,102,39,123,36,5,2,3,11,10,107,39,142,43
H,2.3,3.3,3.1,6,2,2,18,8,139,56,117,44,4,1,5,16,11,158,52,101,35
H,1.1,11.0,21.0,6,2,2,17,11,191,75,133,47,4,2,4,12,13,101,40,136,49
H,1.75,3.4,4.75,4,1,5,13,13,139,46,130,35,3,3,4,10,13,90,28,134,45
H,1.3,5.25,10.0,6,3,1,20,13,138,50,128,32,4,2,4,8,11,125,37,103,34
H,1.36,5.0,7.5,1,4,5,6,20,120,31,131,43,2,1,7,12,20,126,34,107,45
H,1.73,3.5,5.0,4,1,5,12,14,105,36,138,45,2,3,5,7,16,136,51,107,37
H,1.1,10.0,26.0,7,1,2,32,10,149,63,82,36,3,2,5,7,10,129,34,117,37
H,1.4,4.5,8.0,4,1,5,11,15,136,42,149,61,1,3,6,7,17,93,31,173,66
H,3.0,3.25,2.38,2,3,5,10,15,90,39,129,48,7,1,2,26,13,166,62,116,38
H,2.04,3.5,3.5,5,2,3,12,11,117,42,157,40,2,3,5,13,16,132,38,101,48
H,1.5,3.6,7.5,8,0,2,24,15,109,58,88,45,3,2,5,8,11,115,36,106,39
H,1.6,4.0,5.5,5,3,2,15,12,129,40,122,34,3,2,5,8,17,124,35,143,57
H,1.9,3.25,4.0,7,2,1,16,10,125,44,129,40,2,6,2,11,11,147,46,112,44
H,1.8,3.5,4.5,4,3,3,17,16,140,54,150,51,5,3,2,13,9,101,34,170,65
H,1.91,3.6,3.75,6,2,2,26,14,147,64,129,43,6,2,2,20,14,164,61,128,49
H,2.1,3.25,3.75,4,1,5,16,19,117,44,206,73,3,2,5,11,15,107,38,130,48
H,1.83,3.5,4.33,4,2,4,14,16,153,48,142,49,3,2,5,10,15,85,23,126,50
H,1.44,4.0,7.5,6,2,2,21,11,142,50,103,34,6,1,3,21,14,147,62,131,48
H,2.5,3.3,2.8,4,1,5,17,23,123,40,142,48,3,3,4,16,19,124,40,124,45
H,1.73,4.0,4.5,1,3,6,9,19,117,37,148,54,2,1,7,10,26,111,42,126,52
H,1.57,3.8,6.0,2,4,4,13,16,136,62,149,63,3,0,7,8,24,98,28,155,69
H,1.73,3.6,4.75,4,1,5,11,12,130,48,100,37,3,2,5,14,16,129,55,149,47
H,1.1,9.0,23.0,6,2,2,23,9,182,75,95,30,6,0,4,16,12,140,52,118,37
H,2.3,3.4,3.0,2,2,6,12,19,130,41,144,49,3,0,7,17,23,137,57,114,51
H,1.16,6.5,17.0,9,1,0,29,7,176,72,60,26,4,0,6,9,19,115,37,153,62
H,1.73,3.75,4.5,5,2,3,13,11,140,45,144,47,2,1,7,9,19,111,38,170,56
H,1.62,3.8,5.5,5,3,2,15,14,169,57,96,42,4,3,3,13,11,124,41,103,34
H,1.91,3.4,4.0,3,4,3,13,10,140,50,119,40,3,4,3,9,13,113,36,109,45
H,1.8,3.5,4.5,3,3,4,7,11,85,29,95,39,2,4,4,10,12,98,38,107,45
H,2.7,3.1,2.6,3,4,3,15,14,100,38,135,50,3,3,4,7,9,152,55,93,25
H,2.25,3.4,3.1,5,1,4,10,14,117,37,142,50,4,2,4,14,12,100,42,152,45
H,2.62,3.2,2.7,3,0,7,8,20,92,30,152,69,4,3,3,14,15,130,46,128,46
H,1.2,6.5,15.0,9,0,1,35,11,173,77,92,37,4,5,1,15,8,119,42,115,41
H,1.7,4.2,4.5,6,1,3,15,15,137,50,116,41,4,5,1,11,8,138,46,119,40
H,2.6,3.2,2.75,1,3,6,13,22,121,41,148,57,5,2,3,13,9,113,41,148,50
H,1.2,6.0,15.0,9,0,1,31,7,173,78,78,25,5,3,2,15,10,164,58,91,31
H,1.4,4.33,10.0,6,2,2,16,6,120,40,89,19,3,4,3,14,12,97,33,133,53
H,1.06,15.0,26.0,7,1,2,25,7,178,71,82,27,1,6,3,8,12,98,34,113,41
H,2.5,3.25,2.8,1,4,5,10,15,89,31,114,42,2,4,4,12,13,156,43,139,47
H,1.06,13.0,26.0,9,0,1,29,10,184,83,71,25,4,3,3,11,12,107,35,129,48
H,1.17,9.0,13.0,7,2,1,30,16,173,73,125,47,4,2,4,15,16,135,54,133,45
H,1.08,9.5,26.0,9,0,1,33,12,200,80,98,32,3,5,2,10,8,115,39,122,41
H,2.2,3.4,3.2,3,0,7,8,16,107,32,130,43,4,3,3,16,15,115,48,160,53
H,1.11,9.0,19.0,7,1,2,29,12,135,53,84,33,1,2,7,8,19,146,46,140,54
H,3.75,3.3,2.1,1,4,5,10,17,121,37,118,46,5,2,3,18,13,128,42,117,39
H,3.8,3.6,1.95,3,3,4,12,11,125,49,117,47,2,3,5,13,16,137,41,120,44
H,1.4,4.33,9.5,3,4,3,8,10,95,38,123,31,1,4,5,8,19,113,41,137,51
H,3.75,3.2,2.0,4,2,4,15,12,117,42,104,36,6,2,2,19,7,115,53,137,45
H,2.75,3.3,2.5,3,3,4,10,11,101,38,120,39,4,2,4,13,15,148,50,129,53
H,2.2,3.39,3.29,3,3,4,11,15,113,36,87,25,4,2,4,13,18,137,46,122,49
H,1.83,3.25,4.5,6,0,4,14,9,123,40,106,33,5,4,1,13,6,147,45,101,24
H,1.25,6.0,10.0,8,2,0,26,9,149,61,89,28,4,1,5,14,21,118,43,141,50
H,2.38,3.25,3.0,3,3,4,11,17,114,37,155,57,1,1,8,10,19,121,37,147,53
H,1.53,4.0,6.0,5,2,3,17,10,117,39,90,36,2,6,2,17,18,129,44,132,47
H,3.1,3.2,2.45,2,0,8,7,20,108,30,128,53,3,3,4,11,16,139,52,104,51
H,2.3,3.2,3.2,1,4,5,9,18,91,27,163,64,5,3,2,13,13,127,48,129,49
H,1.33,6.0,7.5,5,3,2,24,14,169,75,85,38,6,2,2,21,10,147,50,135,45
H,2.5,3.0,2.87,4,2,4,12,13,141,43,142,38,6,1,3,13,10,124,44,110,37
H,1.95,3.3,4.0,5,2,3,21,18,124,52,157,56,3,2,5,12,20,114,35,139,42
H,1.91,3.4,4.0,3,4,3,11,15,122,39,120,50,3,3,4,10,13,102,41,105,36
H,1.91,3.4,4.33,0,6,4,11,19,121,44,106,43,3,1,6,13,20,123,45,132,49
H,1.91,3.4,4.0,3,3,4,13,13,138,50,148,47,2,5,3,5,11,107,29,125,41
H,3.29,3.29,2.25,4,2,4,16,12,116,44,102,35,7,1,2,21,6,105,40,128,36
H,2.37,3.2,2.87,4,4,2,17,12,115,40,120,47,4,4,2,15,14,122,47,107,43
H,1.57,4.0,5.5,3,3,4,14,19,150,60,118,45,3,2,5,12,16,111,42,111,45
H,3.4,3.1,2.3,1,4,5,6,12,114,27,118,43,4,2,4,10,12,107,47,109,50
H,1.44,4.33,8.0,4,2,4,15,17,103,40,103,49,4,3,3,10,11,96,35,149,30
H,1.62,3.6,6.0,4,3,3,15,13,130,49,117,47,2,3,5,9,15,137,50,139,51
H,1.83,3.25,4.5,4,3,3,15,10,161,54,114,43,4,4,2,8,7,96,32,117,31
H,2.0,3.2,3.75,3,3,4,9,13,141,38,120,43,1,4,5,8,14,145,52,116,47
H,1.72,3.5,5.0,4,2,4,17,14,124,47,134,50,4,3,3,10,9,109,33,96,30
H,5.5,3.4,1.75,3,4,3,16,19,131,48,141,59,4,4,2,10,9,95,35,135,42
H,1.61,3.6,5.5,7,1,2,14,9,111,45,141,38,2,4,4,10,14,110,46,126,53
H,2.37,3.29,3.1,1,1,8,6,22,118,41,133,57,3,2,5,13,17,139,44,143,47
H,1.91,3.5,4.0,3,4,3,14,14,122,48,131,50,4,3,3,11,17,129,39,149,51
H,2.2,3.3,3.4,5,3,2,15,9,106,37,112,33,6,2,2,15,9,95,40,117,39
H,1.83,3.4,4.5,4,1,5,11,14,136,44,131,46,3,3,4,13,16,111,43,139,54
H,2.3,3.3,3.1,5,3,2,10,7,124,44,117,35,4,3,3,19,18,123,45,131,50
H,1.18,7.0,17.0,7,1,2,21,11,139,61,83,29,2,3,5,9,17,80,29,146,56
H,1.62,3.8,5.5,3,5,2,8,7,143,60,146,51,3,3,4,11,13,99,26,140,52
H,1.57,3.6,6.5,9,1,0,16,2,131,52,121,41,0,5,5,6,12,127,40,166,54
H,2.05,3.3,3.6,3,3,4,10,14,97,36,158,51,3,3,4,6,9,129,44,114,34
H,1.62,3.75,5.5,2,2,6,10,16,156,49,115,42,4,4,2,12,11,106,36,133,49
H,1.28,5.0,10.0,4,5,1,19,14,157,60,179,59,3,4,3,14,12,104,40,109,37
H,2.88,3.4,2.38,2,4,4,14,17,118,43,122,52,3,3,4,15,16,140,54,140,50
H,1.12,9.0,21.0,6,4,0,19,6,157,76,102,27,2,2,6,5,15,83,25,102,39
H,4.33,3.3,1.83,1,3,6,3,18,119,37,119,46,7,0,3,18,11,124,45,139,48
H,1.53,4.0,6.0,4,1,5,14,15,116,47,114,39,5,4,1,13,10,117,38,120,37
H,1.57,3.8,6.5,2,5,3,6,12,124,35,136,38,5,2,3,15,13,105,35,115,41
H,2.1,3.3,3.5,1,3,6,10,20,125,45,134,50,0,5,5,3,9,108,33,100,27
H,3.1,3.3,2.3,0,4,6,12,23,115,43,116,54,4,3,3,12,13,149,46,91,40
H,1.5,4.33,6.0,2,2,6,14,19,114,45,115,50,5,2,3,22,14,102,54,135,48
H,1.53,4.33,6.0,3,5,2,9,9,127,43,131,44,2,4,4,16,20,137,46,189,57
H,1.72,3.79,4.75,7,3,0,27,6,142,78,104,30,8,1,1,20,4,113,45,88,28
H,2.04,3.29,3.79,0,4,6,4,17,97,21,129,38,1,2,7,3,11,82,20,101,36
H,1.33,5.5,8.0,4,4,2,12,11,139,51,129,42,3,2,5,12,16,112,34,136,54
H,1.95,3.5,4.0,2,4,4,10,19,99,35,132,58,2,3,5,5,15,109,32,128,45
H,2.1,3.25,3.6,3,5,2,14,16,111,51,116,42,1,1,8,7,17,141,39,129,54
H,1.72,3.6,4.75,7,1,2,22,13,138,55,104,42,5,1,4,14,11,172,51,113,43
H,1.8,3.6,4.33,6,2,2,18,8,106,43,113,31,3,4,3,15,14,168,50,136,47
H,1.33,4.75,9.5,5,3,2,14,11,124,39,156,44,4,1,5,17,22,128,42,133,49
H,2.38,3.3,3.0,1,2,7,6,23,104,33,149,51,1,7,2,12,16,129,44,122,42
H,2.5,3.3,2.75,5,1,4,15,12,135,49,137,44,6,3,1,20,10,153,63,111,37
H,2.15,3.25,3.4,3,4,3,10,10,92,30,152,51,1,5,4,10,18,116,42,162,54
H,9.5,5.5,1.29,2,2,6,10,17,86,27,133,45,8,2,0,27,7,203,77,107,29
H,2.38,3.75,3.0,7,0,3,33,12,182,83,116,36,7,3,0,23,1,169,71,75,16
H,1.22,6.0,12.0,4,1,5,19,14,155,63,116,40,2,1,7,9,18,96,34,104,41
H,2.4,3.3,2.8,4,4,2,11,11,105,37,109,30,4,3,3,11,15,96,37,134,49
H,2.79,3.25,2.62,3,2,5,6,10,117,38,106,41,5,3,2,18,10,130,44,139,37
H,2.0,3.4,3.75,5,2,3,14,18,134,37,119,41,2,2,6,8,14,114,37,97,36
H,3.3,3.5,2.1,3,3,4,15,11,153,45,135,32,7,2,1,26,10,170,61,102,35
H,1.44,4.75,7.0,4,2,4,12,13,126,38,113,47,2,3,5,11,19,112,40,143,54
H,1.83,3.3,4.33,4,2,4,19,14,144,59,127,48,2,3,5,11,14,102,30,108,46
H,1.19,7.5,12.0,9,1,0,28,3,151,68,107,28,6,1,3,11,9,118,51,117,30
H,2.87,3.3,2.4,2,2,6,14,14,131,46,122,52,5,2,3,19,15,160,60,113,49
H,1.53,3.75,7.0,7,3,0,19,8,138,55,115,39,4,3,3,13,15,106,40,111,42
H,1.1,10.0,23.0,7,2,1,25,8,181,75,117,44,4,2,4,11,15,106,32,148,57
H,1.14,7.5,17.0,8,1,1,20,8,191,72,111,34,4,1,5,10,11,104,34,129,46
H,2.1,3.25,3.4,1,2,7,7,13,109,39,125,34,2,4,4,7,14,106,30,117,38
H,1.1,11.0,21.0,5,2,3,18,12,185,68,124,45,2,1,7,12,20,133,47,123,51
H,1.57,3.5,6.5,4,3,3,14,11,132,37,132,54,2,3,5,7,12,85,31,109,42
H,1.4,4.5,7.5,8,1,1,30,10,179,74,107,30,4,3,3,13,11,123,42,123,44
H,2.1,3.2,3.6,3,4,3,8,7,127,35,110,25,3,2,5,11,16,125,49,146,58
H,1.44,4.33,7.0,3,3,4,13,8,136,49,100,36,3,1,6,9,14,126,39,142,60
H,1.25,5.0,13.0,5,3,2,14,10,140,50,148,44,2,2,6,7,12,92,35,115,42
H,1.14,9.0,17.0,3,3,4,13,18,138,56,114,42,3,2,5,12,24,96,42,143,51
H,1.73,3.6,4.75,4,3,3,11,10,129,44,99,37,5,0,5,14,17,120,51,134,48
H,2.4,3.25,2.8,4,0,6,12,21,113,40,136,50,6,1,3,11,6,120,46,126,35
H,2.1,3.25,3.5,3,3,4,5,7,130,33,187,64,1,3,6,10,20,109,40,153,62
H,1.57,3.8,6.5,5,0,5,16,14,109,44,127,46,2,2,6,7,16,107,38,142,46
H,2.4,3.3,2.9,3,5,2,10,15,118,39,164,58,4,2,4,12,12,103,33,94,38
H,2.0,3.5,3.6,1,3,6,9,20,107,36,122,47,2,3,5,10,15,146,54,128,44
H,1.25,6.5,11.0,4,4,2,23,17,146,64,106,47,3,4,3,12,11,153,48,152,47
H,2.5,3.25,2.8,2,3,5,8,15,106,32,174,62,4,3,3,13,11,108,33,130,44
H,1.44,4.33,7.0,5,1,4,14,9,163,48,129,52,5,1,4,12,18,116,38,143,59
H,1.33,5.25,9.5,6,3,1,16,5,122,42,88,23,1,4,5,7,22,113,37,134,50
H,1.75,3.5,4.75,4,1,5,11,11,138,52,120,38,4,1,5,15,25,161,48,130,54
H,2.5,3.3,2.8,2,4,4,13,18,114,41,174,67,4,4,2,16,11,125,54,153,39
H,1.29,5.0,11.0,8,1,1,21,8,173,79,82,39,5,2,3,19,16,156,66,119,50
H,2.38,3.5,2.8,3,2,5,14,20,134,49,172,77,4,3,3,12,11,136,50,116,45
H,2.2,3.2,3.4,2,3,5,9,14,109,28,149,54,2,3,5,11,16,100,32,135,51
H,2.5,3.3,2.75,2,2,6,11,16,125,35,107,46,6,2,2,17,9,114,44,105,43
H,2.0,3.4,3.75,3,2,5,8,19,127,34,146,57,5,3,2,10,9,132,38,104,38
H,2.25,3.25,3.2,3,1,6,14,19,102,37,136,65,6,3,1,13,6,113,32,139,43
H,4.33,3.4,1.91,0,5,5,7,19,96,24,134,50,7,2,1,16,10,98,36,128,37
H,1.5,3.75,7.0,4,4,2,12,9,131,52,139,42,2,3,5,7,10,116,24,128,50
H,1.67,3.75,5.5,4,2,4,11,15,117,42,91,32,5,2,3,19,11,127,47,94,36
H,2.5,3.25,2.7,2,1,7,11,17,140,50,110,46,6,2,2,13,7,135,46,130,33
H,1.29,5.5,10.0,9,1,0,26,4,169,62,122,35,5,1,4,15,17,134,50,124,42
H,2.25,3.4,3.1,6,4,0,22,11,128,55,127,43,5,4,1,21,11,153,58,108,45
H,2.0,3.3,3.8,2,4,4,7,12,113,38,143,51,2,3,5,7,13,126,35,106,32
H,1.16,8.0,15.0,7,3,0,24,6,144,73,93,26,2,5,3,9,12,88,33,116,37
H,1.73,3.5,5.0,3,2,5,13,17,125,50,118,55,4,3,3,10,9,121,40,98,40
H,1.67,4.5,4.5,9,0,1,37,8,157,79,88,30,7,1,2,18,9,175,55,104,28
H,1.3,5.5,8.5,6,3,1,16,8,182,68,79,24,5,2,3,17,8,120,42,113,31
H,1.75,3.6,5.0,4,3,3,11,12,120,50,111,41,1,2,7,8,20,120,41,102,43
H,2.25,3.1,3.5,3,2,5,13,17,104,40,132,44,4,1,5,8,11,117,40,113,48
H,1.5,4.33,6.5,3,1,6,16,17,150,49,110,38,3,3,4,9,16,121,27,130,42
H,1.8,3.75,4.2,3,2,5,9,16,147,56,123,46,2,5,3,6,11,94,26,135,44
H,2.0,3.3,3.8,5,1,4,11,11,123,44,150,51,1,3,6,10,19,122,38,126,52
H,2.0,3.4,3.75,2,3,5,12,18,123,60,113,37,1,3,6,9,16,98,41,116,48
H,1.4,4.33,8.5,6,0,4,15,11,147,49,104,32,2,1,7,9,20,91,32,112,45
H,1.66,3.6,5.0,5,3,2,17,10,109,52,129,49,4,4,2,13,12,127,40,116,40
H,2.1,3.4,3.4,6,1,3,21,14,153,56,117,44,6,3,1,15,7,113,33,124,33
H,1.83,3.5,4.33,5,2,3,20,13,121,56,130,45,2,5,3,12,17,98,33,127,45
H,2.88,3.1,2.63,3,4,3,12,11,126,48,94,42,5,2,3,14,11,126,42,139,50
H,2.8,3.25,2.5,6,2,2,12,9,128,51,142,49,4,2,4,15,12,119,38,136,52
H,1.72,3.5,4.75,8,1,1,27,15,145,62,124,45,5,1,4,13,15,143,54,141,52
H,2.0,3.4,3.75,4,4,2,10,8,89,24,156,46,5,2,3,17,8,134,48,138,46
H,1.36,5.0,8.5,1,6,3,6,9,141,44,114,32,5,1,4,11,13,109,30,112,45
H,1.62,3.75,5.5,2,3,5,8,16,110,40,124,52,2,2,6,9,16,124,57,125,42
H,2.1,3.2,3.5,3,0,7,11,18,132,43,113,38,3,4,3,9,11,108,31,114,35
H,2.0,3.3,4.0,0,2,8,8,25,73,25,168,58,1,3,6,9,18,96,38,129,45
H,1.62,3.75,5.5,3,1,6,12,15,117,44,126,40,3,1,6,9,18,128,44,129,46
H,1.4,4.5,8.0,8,1,1,30,5,198,78,87,23,4,1,5,11,14,141,38,122,56
H,2.4,3.2,2.87,4,2,4,13,9,105,37,101,33,4,3,3,11,6,118,36,97,40
H,5.0,4.2,1.65,4,2,4,8,11,83,27,120,45,6,2,2,20,12,187,73,128,47
H,1.67,3.75,5.0,3,4,3,15,15,124,44,146,61,2,4,4,10,16,114,38,162,62
H,2.05,3.25,4.0,2,1,7,5,13,89,36,116,46,4,2,4,13,9,116,49,113,34
H,1.17,7.0,15.0,8,1,1,22,12,158,71,116,38,4,1,5,14,15,144,57,122,41
H,1.8,3.5,4.75,4,2,4,11,11,101,35,116,36,3,3,4,11,17,98,36,167,61
H,1.07,11.0,29.0,6,2,2,25,9,143,58,83,28,2,2,6,13,22,136,53,139,56
H,2.9,3.3,2.37,1,1,8,10,21,102,36,111,47,3,3,4,12,14,119,48,138,50
H,1.9,3.1,4.33,3,4,3,8,11,146,41,121,40,3,5,2,7,7,120,38,106,32
H,3.0,3.2,2.3,2,6,2,12,16,97,36,139,44,5,4,1,12,7,118,52,129,43
H,3.2,3.25,2.2,3,3,4,11,13,122,32,111,48,6,0,4,15,11,134,45,104,36
H,2.25,3.4,3.1,3,3,4,8,9,96,32,133,43,5,1,4,16,15,112,45,116,38
